"138","21","Трубчевский","Trubchevskii"
"139","21","Дубровский","Dubrovskii"
"140","23","Усольский","Usolskii"
"141","23","Чердынский","Cherdinskii"
"142","23","Красновишерский","Krasnovisherskii"
"143","23","Соликамский","Solikamskii"
"144","24","Братский","Bratskii"
"145","25","Бузулукский","Buzulukskii"
"146","25","Тоцкий","Totskii"
"147","25","Грачевский","Grachevskii"
"148","25","Сорочинский","Sorochinskii"
"149","25","Первомайский","Pervomaiskii"
"150","25","Курманаевский","Kurmanaevskii"
"151","25","Бугурусланский","Buguruslanskii"
"152","25","Асекеевский","Asekeevskii"
"153","25","Красногвардейский","Krasnogvardeiskii"
"154","26","Аргаяшский","Argayashskii"
"155","26","Сосновский","Sosnovskii"
"156","26","Красноармейский","Krasnoarmeiskii"
"157","26","Еткульский","Yetkulskii"
"158","26","Челябинск","Chelyabinsk"
"159","26","Коркинский","Korkinskii"
"160","26","Кунашакский","Kunashakskii"
"161","26","Каслинский","Kaslinskii"
"162","27","Читинский","Chitinskii"
"163","27","Улетовский","Uletovskii"
"164","28","Воткинский","Votkinskii"
"165","23","Куединский","Kuedinskii"
"166","23","Бардымский","Bardimskii"
"167","23","Осинский","Osinskii"
"168","23","Еловский","Yelovskii"
"169","23","Чернушинский","Chernushinskii"
"170","29","Зеленчукский","Zelenchukskii"
"171","29","Прикубанский","Prikubanskii"
"172","29","Усть-Джегутинский","Ust-Dzhegutinskii"
"173","29","Адыге-Хабльский","Adige-Khablskii"
"174","29","Карачаевский","Karachaevskii"
"175","29","Малокарачаевский","Malokarachaevskii"
"176","29","Хабезский","Khabezskii"
"177","29","Ногайский","Nogaiskii"
"178","29","Абазинский","Abazinskii"
"179","30","Вурнарский","Vurnarskii"
"180","30","Чебоксарский","Cheboksarskii"
"181","30","Канашский","Kanashskii"
"182","31","Горномарийский","Gornomariiskii"
"183","30","Мариинско-Посадский","Mariinsko-Posadskii"
"184","30","Моргаушский","Morgaushskii"
"185","30","Цивильский","Tsivilskii"
"186","30","Ядринский","Yadrinskii"
"187","30","Урмарский","Urmarskii"
"188","30","Красноармейский","Krasnoarmeiskii"
"189","30","Аликовский","Alikovskii"
"190","30","Козловский","Kozlovskii"
"191","31","Звениговский","Zvenigovskii"
"192","32","Череповецкий","Cherepovetskii"
"193","32","Кадуйский","Kaduiskii"
"194","32","Устюженский","Ustyuzhenskii"
"195","32","Шекснинский","Sheksninskii"
"196","32","Белозерский","Belozerskii"
"197","23","Лысьвенский","Lisvenskii"
"198","23","Горнозаводский","Gornozavodskii"
"199","23","Чусовской","Chusovskoi"
"200","33","Анадырский","Anadirskii"
"201","34","Елецкий","Yeletskii"
"202","34","Долгоруковский","Dolgorukovskii"
"203","34","Тербунский","Terbunskii"
"204","34","Воловский","Volovskii"
"205","34","Становлянский","Stanovlyanskii"
"206","34","Измалковский","Izmalkovskii"
"207","35","Ливенский","Livenskii"
"208","36","Ефремовский","Yefremovskii"
"209","36","Каменский","Kamenskii"
"210","34","Задонский","Zadonskii"
"211","34","Краснинский","Krasninskii"
"212","35","Новодеревеньковский","Novoderevenkovskii"
"213","35","Краснозоренский","Krasnozorenskii"
"214","35","Верховский","Verkhovskii"
"215","37","Приютненский","Priyutnenskii"
"216","37","Ики-Бурульский","Iki-Burulskii"
"217","38","Ремонтненский","Remontnenskii"
"218","37","Кетченеровский","Ketchenerovskii"
"219","37","Целинный","Tselinnii"
"220","37","Яшкульский","Yashkulskii"
"221","1","Таштыпский","Tashtipskii"
"222","25","Абдулинский","Abdulinskii"
"223","27","Агинский","Aginskii"
"224","39","Усть-Вымский","Ust-Vimskii"
"225","3","Мирнинский","Mirninskii"
"226","40","Гагаринский","Gagarinskii"
"227","27","Чернышевский","Chernishevskii"
"228","2","Иланский","Ilanskii"
"229","41","Акушинский","Akushinskii"
"230","42","Чучковский","Chuchkovskii"
"231","4","Приморско-Ахтарский","Primorsko-Akhtarskii"
"232","12","Мамонтовский","Mamontovskii"
"233","43","Александровск-Сахалинский","Aleksandrovsk-Sakhalinskii"
"234","44","Беломорский","Belomorskii"
"235","45","Пачелмский","Pachelmskii"
"236","24","Киренский","Kirenskii"
"237","46","Аскинский","Askinskii"
"238","24","Нижнеудинский","Nizhneudinskii"
"239","28","Алнашский","Alnashskii"
"240","3","Амгинский","Amginskii"
"241","17","Тындинский","Tindinskii"
"242","38","Верхнедонской","Verkhnedonskoi"
"243","2","Богучанский","Boguchanskii"
"244","42","Рязанский","Ryazanskii"
"245","9","Нефтекумский","Neftekumskii"
"246","38","Чертковский","Chertkovskii"
"247","3","Нюрбинский","Nyurbinskii"
"248","47","Ольгинский","Olginskii"
"249","22","Спас-Деменский","Spas-Demenskii"
"250","9","Арзгирский","Arzgirskii"
"251","48","Нолинский","Nolinskii"
"252","49","Ирбитский","Irbitskii"
"253","49","Артинский","Artinskii"
"254","50","Турочакский","Turochakskii"
"255","19","Аннинский","Anninskii"
"256","17","Архаринский","Arkharinskii"
"257","41","Кизлярский","Kizlyarskii"
"258","51","Имени Лазо","Imeni Lazo"
"259","48","Афанасьевский","Afanasevskii"
"260","51","Аяно-Майский","Ayano-Maiskii"
"261","32","Бабаевский","Babaevskii"
"262","52","Баганский","Baganskii"
"263","2","Байкитский","Baikitskii"
"264","46","Баймакский","Baimakskii"
"265","19","Бутурлиновский","Buturlinovskii"
"266","24","Балаганский","Balaganskii"
"267","24","Бодайбинский","Bodaibinskii"
"268","54","Абатский","Abatskii"
"269","27","Балейский","Baleiskii"
"270","38","Милютинский","Milyutinskii"
"271","45","Башмаковский","Bashmakovskii"
"272","45","Бековский","Bekovskii"
"273","42","Ермишинский","Yermishinskii"
"274","3","Абыйский","Abiiskii"
"275","20","Фроловский","Frolovskii"
"276","41","Дербентский","Derbentskii"
"277","55","Николаевский","Nikolaevskii"
"278","40","Вяземский","Vyazemskii"
"279","9","Апанасенковский","Apanasenkovskii"
"280","15","Бельский","Belskii"
"281","56","Верхнекетский","Verkhneketskii"
"282","8","Мирный","Mirnii"
"283","8","Устьянский","Ustyanskii"
"284","8","Виноградовский","Vinogradovskii"
"285","48","Юрьянский","Yuryanskii"
"286","44","Лахденпохский","Lakhdenpokhskii"
"287","51","Бикинский","Bikinskii"
"288","24","Тайшетский","Taishetskii"
"289","3","Томпонский","Tomponskii"
"290","58","Пуровский","Purovskii"
"291","52","Краснозерский","Krasnozerskii"
"292","2","Курагинский","Kuraginskii"
"293","2","Большемуртинский","Bolshemurtinskii"
"294","59","Большереченский","Bolsherechenskii"
"295","16","Вейделевский","Veidelevskii"
"296","34","Лебедянский","Lebedyanskii"
"297","19","Рамонский","Ramonskii"
"298","27","Борзинский","Borzinskii"
"299","55","Павловский","Pavlovskii"
"300","41","Ботлихский","Botlikhskii"
"301","26","Брединский","Bredinskii"
"302","60","Брейтовский","Breitovskii"
"303","60","Гаврилов-Ямский","Gavrilov-Yamskii"
"304","42","Кораблинский","Korablinskii"
"305","42","Александро-Невский (Новодеревенский)","Aleksandro-Nevskii (Novoderevenskii)"
"306","17","Бурейский","Bureiskii"
"307","15","Вышневолоцкий","Vishnevolotskii"
"308","61","Павинский","Pavinskii"
"309","26","Варненский","Varnenskii"
"310","8","Вельский","Velskii"
"311","62","Белоярский","Beloyarskii"
"312","10","Ахтубинский","Akhtubinskii"
"313","12","Усть-Калманский","Ust-Kalmanskii"
"314","3","Кобяйский","Kobyaiskii"
"315","49","Алапаевский","Alapaevskii"
"316","18","Самойловский","Samoilovskii"
"317","49","Нижнесергинский","Nizhneserginskii"
"318","45","Кузнецкий","Kuznetskii"
"319","49","Верхотурский","Verkhoturskii"
"320","12","Суетский","Suetskii"
"321","1","Аскизский","Askizskii"
"322","27","Тунгокоченский","Tungokochenskii"
"323","15","Весьегонский","Vesegonskii"
"324","38","Шолоховский","Sholokhovskii"
"325","18","Базарно-Карабулакский","Bazarno-Karabulakskii"
"326","9","Петровский","Petrovskii"
"327","63","Подпорожский","Podporozhskii"
"328","64","Хасынский","Khasinskii"
"329","47","Красноармейский","Krasnoarmeiskii"
"330","32","Грязовецкий","Gryazovetskii"
"331","39","Вуктыльский","Vuktilskii"
"332","47","Черниговский","Chernigovskii"
"333","42","Сасовский","Sasovskii"
"334","32","Вытегорский","Vitegorskii"
"335","47","Хасанский","Khasanskii"
"336","3","Олекминский","Olekminskii"
"337","63","Бокситогорский","Boksitogorskii"
"338","38","Зимовниковский","Zimovnikovskii"
"339","65","Глушковский","Glushkovskii"
"340","4","Туапсинский","Tuapsinskii"
"341","52","Черепановский","Cherepanovskii"
"342","66","Неманский","Nemanskii"
"343","44","Муезерский","Muezerskii"
"344","5","Камско-Устьинский","Kamsko-Ustinskii"
"345","47","Кировский","Kirovskii"
"346","12","Локтевский","Loktevskii"
"347","37","Городовиковский","Gorodovikovskii"
"348","36","Кимовский","Kimovskii"
"349","26","Кизильский","Kizilskii"
"350","24","Аларский","Alarskii"
"351","67","Селенгинский","Selenginskii"
"352","15","Осташковский","Ostashkovskii"
"353","47","Дальнегорский","Dalnegorskii"
"354","27","Карымский","Karimskii"
"355","8","Плесецкий","Plesetskii"
"356","51","Ульчский","Ulchskii"
"357","52","Доволенский","Dovolenskii"
"358","20","Жирновский","Zhirnovskii"
"359","22","Думиничский","Duminichskii"
"360","39","Удорский","Udorskii"
"361","39","Сосногорский","Sosnogorskii"
"362","24","Ольхонский","Olkhonskii"
"363","19","Новохоперский","Novokhoperskii"
"364","42","Касимовский","Kasimovskii"
"365","22","Жиздринский","Zhizdrinskii"
"366","24","Катангский","Katangskii"
"367","55","Сурский","Surskii"
"368","49","Пригородный","Prigorodnii"
"369","24","Жигаловский","Zhigalovskii"
"370","14","Поддорский","Poddorskii"
"371","68","Гусь-Хрустальный","Gus-Khrustalnii"
"372","49","Талицкий","Talitskii"
"373","67","Закаменский","Zakamenskii"
"374","24","Заларинский","Zalarinskii"
"375","2","Рыбинский","Ribinskii"
"376","45","Неверкинский","Neverkinskii"
"377","54","Вагайский","Vagaiskii"
"378","9","Левокумский","Levokumskii"
"379","3","Усть-Майский","Ust-Maiskii"
"380","69","Звериноголовский","Zverinogolovskii"
"381","8","Верхнетоемский","Verkhnetoemskii"
"382","2","Мотыгинский","Motiginskii"
"383","45","Земетчинский","Zemetchinskii"
"384","43","Тымовский","Timovskii"
"385","70","Зубово-Полянский","Zubovo-Polyanskii"
"386","56","Александровский","Aleksandrovskii"
"387","3","Верхнеколымский","Verkhnekolimskii"
"388","56","Зырянский","Ziryanskii"
"389","38","Сальский","Salskii"
"390","71","Карагинский","Karaginskii"
"391","2","Туруханский","Turukhanskii"
"392","2","Дзержинский","Dzerzhinskii"
"393","42","Спасский","Spasskii"
"394","44","Олонецкий","Olonetskii"
"395","61","Кадыйский","Kadiiskii"
"396","64","Тенькинский","Tenkinskii"
"397","72","Себежский","Sebezhskii"
"398","39","Интинский","Intinskii"
"399","42","Шиловский","Shilovskii"
"400","60","Рыбинский","Ribinskii"
"401","69","Лебяжьевский","Lebyazhevskii"
"402","67","Кабанский","Kabanskii"
"403","47","Кавалеровский","Kavalerovskii"
"404","12","Кулундинский","Kulundinskii"
"405","69","Петуховский","Petukhovskii"
"406","32","Никольский","Nikolskii"
"407","38","Боковский","Bokovskii"
"408","12","Каменский","Kamenskii"
"409","47","Ханкайский","Khankaiskii"
"410","38","Цимлянский","Tsimlyanskii"
"411","2","Бирилюсский","Birilyusskii"
"412","52","Карасукский","Karasukskii"
"413","56","Каргасокский","Kargasokskii"
"414","52","Каргатский","Kargatskii"
"415","8","Каргопольский","Kargopolskii"
"416","8","Пинежский","Pinezhskii"
"417","47","Чугуевский","Chuguevskii"
"418","47","Михайловский","Mikhailovskii"
"419","44","Кемский","Kemskii"
"420","15","Кесовогорский","Kesovogorskii"
"421","32","Кирилловский","Kirillovskii"
"422","22","Кировский","Kirovskii"
"423","49","Слободо-Туринский","Slobodo-Turinskii"
"424","48","Верхнекамский","Verkhnekamskii"
"425","62","Октябрьский","Oktyabrskii"
"426","21","Клетнянский","Kletnyanskii"
"427","52","Сузунский","Suzunskii"
"428","12","Ключевский","Klyuchevskii"
"429","65","Пристенский","Pristenskii"
"430","2","Кежемский","Kezhemskii"
"431","8","Мезенский","Mezenskii"
"432","39","Койгородский","Koigorodskii"
"433","37","Черноземельский","Chernozemelskii"
"434","17","Константиновский","Konstantinovskii"
"435","62","Ханты-Мансийский","Khanti-Mansiiskii"
"436","71","Олюторский","Olyutorskii"
"437","71","Елизовский","Yelizovskii"
"438","2","Казачинский","Kazachinskii"
"439","20","Котельниковский","Kotelnikovskii"
"440","61","Нейский","Neiskii"
"441","67","Джидинский","Dzhidinskii"
"442","20","Котовский","Kotovskii"
"443","48","Вятскополянский","Vyatskopolyanskii"
"444","38","Песчанокопский","Peschanokopskii"
"445","38","Зерноградский","Zernogradskii"
"446","38","Каменский","Kamenskii"
"447","27","Ононский","Ononskii"
"448","58","Красноселькупский","Krasnoselkupskii"
"449","15","Краснохолмский","Krasnokholmskii"
"450","32","Вожегодский","Vozhegodskii"
"451","44","Пудожский","Pudozhskii"
"452","49","Красноуфимский","Krasnoufimskii"
"453","26","Ашинский","Ashinskii"
"454","68","Петушинский","Petushinskii"
"455","24","Куйтунский","Kuitunskii"
"456","5","Кукморский","Kukmorskii"
"457","12","Курьинский","Kurinskii"
"458","26","Чебаркульский","Chebarkulskii"
"459","52","Купинский","Kupinskii"
"460","46","Мечетлинский","Mechetlinskii"
"461","43","Курильский","Kurilskii"
"462","3","Вилюйский","Vilyuiskii"
"463","67","Кяхтинский","Kyakhtinskii"
"464","33","Чукотский","Chukotskii"
"465","37","Лаганский","Laganskii"
"466","48","Уржумский","Urzhumskii"
"467","47","Пожарский","Pozharskii"
"468","23","Кудымкарский","Kudimkarskii"
"469","15","Калязинский","Kalyazinskii"
"470","60","Борисоглебский","Borisoglebskii"
"471","48","Советский","Sovetskii"
"472","11","Сеченовский","Sechenovskii"
"473","9","Туркменский","Turkmenskii"
"474","20","Иловлинский","Ilovlinskii"
"475","21","Брасовский","Brasovskii"
"476","32","Великоустюгский","Velikoustyugskii"
"477","42","Шацкий","Shatskii"
"478","36","Суворовский","Suvorovskii"
"479","48","Лузский","Luzskii"
"480","8","Холмогорский","Kholmogorskii"
"481","24","Казачинско-Ленский","Kazachinsko-Lenskii"
"482","26","Увельский","Uvelskii"
"483","3","Мегино-Кангаласский","Megino-Kangalasskii"
"484","46","Кармаскалинский","Karmaskalinskii"
"485","27","Петровск-Забайкальский","Petrovsk-Zabaikalskii"
"486","24","Мамско-Чуйский","Mamsko-Chuiskii"
"487","46","Учалинский","Uchalinskii"
"488","61","Мантуровский","Manturovskii"
"489","74","Пучежский","Puchezhskii"
"490","26","Уйский","Uiskii"
"491","46","Белорецкий","Beloretskii"
"492","28","Камбарский","Kambarskii"
"493","52","Венгеровский","Vengerovskii"
"494","71","Мильковский","Milkovskii"
"495","51","Николаевский","Nikolaevskii"
"496","27","Могочинский","Mogochinskii"
"497","66","Славский","Slavskii"
"498","43","Ногликский","Noglikskii"
"499","62","Кондинский","Kondinskii"
"500","20","Старополтавский","Staropoltavskii"
"501","58","Шурышкарский","Shurishkarskii"
"502","2","Ермаковский","Yermakovskii"
"503","26","Нагайбакский","Nagaibakskii"
"504","44","Сегежский","Segezhskii"
"505","61","Поназыревский","Ponazirevskii"
"506","59","Называевский","Nazivaevskii"
"507","3","Намский","Namskii"
"508","19","Эртильский","Ertilskii"
"509","32","Тотемский","Totemskii"
"510","15","Нелидовский","Nelidovskii"
"511","53","Сунженский","Sunzhenskii"
"512","67","Северо-Байкальский","Severo-Baikalskii"
"513","62","Сургутский","Surgutskii"
"514","20","Алексеевский","Alekseevskii"
"515","24","Нижнеилимский","Nizhneilimskii"
"516","49","Новолялинский","Novolyalinskii"
"517","27","Каларский","Kalarskii"
"518","62","Нижневартовский","Nizhnevartovskii"
"519","20","Новоаннинский","Novoanninskii"
"520","52","Усть-Таркский","Ust-Tarkskii"
"521","24","Нукутский","Nukutskii"
"522","52","Ордынский","Ordinskii"
"523","10","Харабалинский","Kharabalinskii"
"524","55","Мелекесский","Melekesskii"
"525","2","Новоселовский","Novoselovskii"
"526","17","Свободненский","Svobodnenskii"
"527","47","Яковлевский","Yakovlevskii"
"528","5","Новошешминский","Novosheshminskii"
"529","27","Газимуро-Заводский","Gazimuro-Zavodskii"
"530","51","Верхнебуреинский","Verkhnebureinskii"
"531","39","Прилузский","Priluzskii"
"532","5","Буинский","Buinskii"
"533","46","Дуванский","Duvanskii"
"534","8","Няндомский","Nyandomskii"
"535","16","Старооскольский","Starooskolskii"
"536","71","Усть-Большерецкий","Ust-Bolsheretskii"
"537","15","Старицкий","Staritskii"
"538","18","Озинский","Ozinskii"
"539","19","Богучарский","Bogucharskii"
"540","48","Оричевский","Orichevskii"
"541","52","Здвинский","Zdvinskii"
"542","54","Викуловский","Vikulovskii"
"543","75","Гавриловский","Gavrilovskii"
"544","64","Омсукчанский","Omsukchanskii"
"545","8","Онежский","Onezhskii"
"546","24","Осинский","Osinskii"
"547","73","Беловский","Belovskii"
"548","43","Охинский","Okhinskii"
"549","51","Охотский","Okhotskii"
"550","69","Щучанский","Shchuchanskii"
"551","47","Шкотовский","Shkotovskii"
"552","71","Тигильский","Tigilskii"
"553","20","Палласовский","Pallasovskii"
"554","58","Надымский","Nadimskii"
"555","56","Парабельский","Parabelskii"
"556","21","Комаричский","Komarichskii"
"557","33","Чаунский","Chaunskii"
"558","18","Дергачевский","Dergachevskii"
"559","27","Шилкинский","Shilkinskii"
"560","25","Шарлыкский","Sharlikskii"
"561","48","Омутнинский","Omutninskii"
"562","19","Бобровский","Bobrovskii"
"563","20","Камышинский","Kamishinskii"
"564","62","Нефтеюганский","Nefteyuganskii"
"565","25","Саракташский","Saraktashskii"
"566","1","Ширинский","Shirinskii"
"567","75","Кирсановский","Kirsanovskii"
"568","42","Рыбновский","Ribnovskii"
"569","48","Пижанский","Pizhanskii"
"570","11","Тоншаевский","Tonshaevskii"
"571","44","Питкярантский","Pitkyarantskii"
"572","47","Тернейский","Terneiskii"
"573","21","Погарский","Pogarskii"
"574","47","Пограничный","Pogranichnii"
"575","54","Армизонский","Armizonskii"
"576","55","Инзенский","Inzenskii"
"577","43","Поронайский","Poronaiskii"
"578","47","Лазовский","Lazovskii"
"579","27","Приаргунский","Priargunskii"
"580","36","Ясногорский","Yasnogorskii"
"581","54","Нижнетавдинский","Nizhnetavdinskii"
"582","14","Демянский","Demyanskii"
"583","44","Лоухский","Loukhskii"
"584","21","Злынковский","Zlinkovskii"
"585","6","Сергиевский","Sergievskii"
"586","49","Ачитский","Achitskii"
"587","74","Кинешемский","Kineshemskii"
"588","16","Ровеньский","Rovenskii"
"589","19","Таловский","Talovskii"
"590","59","Омский","Omskii"
"591","59","Большеуковский","Bolsheukovskii"
"592","48","Арбажский","Arbazhskii"
"593","59","Русско-Полянский","Russko-Polyanskii"
"594","65","Суджанский","Sudzhanskii"
"595","38","Волгодонской","Volgodonskoi"
"596","42","Ряжский","Ryazhskii"
"597","39","Усть-Куломский","Ust-Kulomskii"
"598","37","Сарпинский","Sarpinskii"
"599","32","Чагодощенский","Chagodoshchenskii"
"600","42","Сапожковский","Sapozhkovskii"
"601","26","Троицкий","Troitskii"
"602","52","Северный","Severnii"
"603","23","Сивинский","Sivinskii"
"604","2","Северо-Енисейский","Severo-Eniseiskii"
"605","43","Северо-Курильский","Severo-Kurilskii"
"606","21","Севский","Sevskii"
"607","64","Среднеканский","Srednekanskii"
"608","15","Селижаровский","Selizharovskii"
"609","39","Княжпогостский","Knyazhpogostskii"
"610","64","Ягоднинский","Yagodninskii"
"611","33","Провиденский","Providenskii"
"612","54","Омутинский","Omutinskii"
"613","17","Сковородинский","Skovorodinskii"
"614","54","Сладковский","Sladkovskii"
"615","67","Бичурский","Bichurskii"
"616","43","Смирныховский","Smirnikhovskii"
"617","2","Ужурский","Uzhurskii"
"618","8","Соловецкий","Solovetskii"
"619","15","Сонковский","Sonkovskii"
"620","73","Тисульский","Tisulskii"
"621","45","Сосновоборский","Sosnovoborskii"
"622","49","Серовский","Serovskii"
"623","47","Спасский","Spasskii"
"624","15","Спировский","Spirovskii"
"625","3","Среднеколымский","Srednekolimskii"
"626","59","Муромцевский","Muromtsevskii"
"627","12","Благовещенский","Blagoveshchenskii"
"628","36","Заокский","Zaokskii"
"629","45","Каменский","Kamenskii"
"630","21","Суземский","Suzemskii"
"631","47","Партизанский","Partizanskii"
"632","45","Городищенский","Gorodishchenskii"
"633","64","Сусуманский","Susumanskii"
"634","40","Сычевский","Sichevskii"
"635","40","Ершичский","Yershichskii"
"636","58","Тазовский","Tazovskii"
"637","67","Муйский","Muiskii"
"638","52","Кочковский","Kochkovskii"
"639","74","Южский","Yuzhskii"
"640","40","Ельнинский","Yelninskii"
"641","59","Тарский","Tarskii"
"642","32","Тарногский","Tarnogskii"
"643","52","Татарский","Tatarskii"
"644","73","Таштагольский","Tashtagolskii"
"645","19","Терновский","Ternovskii"
"646","28","Малопургинский","Malopurginskii"
"647","18","Новобурасский","Novoburasskii"
"648","70","Торбеевский","Torbeevskii"
"649","12","Алейский","Aleiskii"
"650","24","Усть-Илимский","Ust-Ilimskii"
"651","18","Татищевский","Tatishchevskii"
"652","48","Подосиновский","Podosinovskii"
"653","2","Эвенкийский","Evenkiiskii"
"654","49","Туринский","Turinskii"
"655","50","Онгудайский","Ongudaiskii"
"656","17","Магдагачинский","Magdagachinskii"
"657","25","Тюльганский","Tyulganskii"
"658","73","Тяжинский","Tyazhinskii"
"659","54","Уватский","Uvatskii"
"660","19","Хохольский","Khokholskii"
"661","54","Упоровский","Uporovskii"
"662","16","Валуйский","Valuiskii"
"663","40","Новодугинский","Novoduginskii"
"664","4","Красноармейский","Krasnoarmeiskii"
"665","38","Миллеровский","Millerovskii"
"666","42","Скопинский","Skopinskii"
"667","67","Баргузинский","Barguzinskii"
"668","54","Казанский","Kazanskii"
"669","71","Усть-Камчатский","Ust-Kamchatskii"
"670","18","Балтайский","Baltaiskii"
"671","3","Оймяконский","Oimyakonskii"
"672","24","Усть-Удинский","Ust-Udinskii"
"673","39","Усть-Цилемский","Ust-Tsilemskii"
